ID,Pregunta,Respuesta,Video
4161,"Se trabo mi computador. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Se trabo mi computador"":

Bloqueo, congelamiento, sistema_inmovilizado)","Si utiliza Windows XP:
1. Presione las teclas [Ctrl+Alt+DEL]
2. Aparecera en la pantalla el ""Administrador de tareas de Windows""
3. Haga click sobre la pestana de [Aplicaciones]
4. Busque en la columna de Tarea la aplicacion BARIS y posicionese sobre la misma haciendo y click sobre la misma.
5. Presione sobre el boton [Finalizar tarea]
OBS: puede que le aparezca en la ventana un mensaje que dice ""Finalizar programa: xx"" haga click en finalizar ahora.",
4482,Necesito obtener un informe que me indique los articulos que se comprÃ³ y vendiÃ³ en un rango de fecha y cuanto tiene en stock actual.,"1. Ingrese en la opciÃ³n {Informes/ Informe de Compra Venta}
2. En los filtros coloque el rango deseado y luego haga clic en [Procesar]
3. Haga clic sobre el boton [Informe de Compra \ Venta]",
4563,Cuando se vende en Dolar los precios aparecen redondeados. Â¿ Como soluciono ?,"1. Ingrese en la opciÃ³n {Utilidades/ Configuraciones}
2. Seleccione la pestaÃ±a [14. Pd Venta]
3. En el Valor de Redondeo colocar  -1 
4. Hacer clic en el Boton [Actualizar]",
5397,Â¿ Como obtener un Informe de Precios de Venta para los vendedores ?,"1. Ingrese en la opciÃ³n {Informes/ Informes de ArtÃ­culos}
2. Filtro los datos si desea y haga clic en [Procesar]. 
3. Luego elija el boton [Lista de Precios]. Podra configurar si desea que aparezca con cantidad, con el chequeo, al lado del boton puede configurar el modelo de Listado que mas le guste.",
5399,Al ingresar a venta por mostrador me aparece un error que dice: error de OCX,"1. Para solucionar esto se tiene que tener 2 archivos que son el MSCOMM32.OCX y OCSLICS.REG

2. Copie el OCSLICS.REG en cualquier carpeta y ejecutelo.

3. Copie el MSCOMM32.OCX en la carpeta C:\windows\system32

4. Por comandos [Inicio/Ejecutar, tipee CMD] ejecute el siguiente comando:
 c:\windows\system32\regsvr32 mscomm32.ocx",
5400,Al realizar la venta el cliente desea que la factura salga a su nombre.,"1.  Confeccionar la venta y confirmarlo.

2. Presione la tecla [F10]

3.  Le aparecera una ventana en Nro. coloque el ultimo numero de venta que le aparece arriba y presione la tecla [Enter].

4. Coloque el nombre del cliente, si ya esta registrado. Si el cliente es nuevo presione el boton [NUEVO] y complete los datos.

5. Imprima con el boton [Imprimir]",
5547,"Deseo obtener un informe valorizado de stock de artÃ­culo (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Inventario, Balance de stock, Estado de existencias.)","Tag: mercaderia, costo 

1. Ingrese en la opciÃ³n {Informes/ Informe de Articulos}
2. Filtre (opcional) y haga clic en [Procesar]
3. Luego elija cualquiera de los sgtes botones dentro del grupo de VALORIZADOS.",
6167,Como obtener un listado de carga por rango de fecha. Totalizando cantidad de articulos,"1. Ingrese en la opciÃ³n {Movimiento/  Gestion de Venta/ Gestion de Venta}
2. En los filtros coloque el rango deseado y luego haga clic en [Procesar].
3. Una vez procesado le habilitara los botones:
[Agrupado por Vendedor]=Totaliza cantidad por Vendedor
[Agrupado por Condicion]=Totaliza cantidad por Condicion de Venta",
6271,"Deseo saber si existen codigos de barras repetidos. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Barcode duplicados, Código de barras repetido, Duplicados de código de barras.)","1. Ingrese en la opciÃ³n {Utilidades/  Organizador}, presione el boton [Comando] 

2. Type el sgte. comando:

Selec art_cbarra,sum(1) as h from articulo group by art_cbarra having h>1",
6272,Â¿ Al intentar modificar una venta me pide una contrasena ? y nadie sabe la contrasena.,"Si le aparece un pedido de seÃ±a  y no sabe la contrasena para solucionar debe proceder asi: 
1. Ingrese en la opcion {Utilidades/ Configuraciones} sobre la pestaÃ±a ""Venta 2"" 
2. Presione el boton [SeÃ±a para modificar venta], coloque una nueva seÃ±a o presione tecla ENTER dos veces para que no solicite contrasena.",
6304,"Al intentar hacer un pago me aparece un mensaje: ""Comprobante para alta de movimiento en caja por pago a proveedores no conocido""","1. Ingrese en la opciÃ³n {Utilidades/ Configuraciones}
2. Elija la pestaÃ±a [Movimientos],  
3. Activar el boton que indica Pago a Proveedor y coloque comprobante y el rubro.",
6359,"Configuracion para utilizar Articulos por lotes: (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configuración para utilizar Artículos por lotes"":

Batch management, Lotes de productos, Configuración de lotes.)","1. Ingrese en la opcion {Utilidades/ Configuraciones} 
2. En la pestana [Compra] activar el check: [Visualiza boton de cargas por lotes en compra]
3. En la pestana [Compra] en la zona granate de ""Tamano de grillas"" cargar los campo Lote y Vcto con valores positivos. Esto permitira que en compra  pueda cargar los valores de lote y vencimiento.
4. En la pestana [Venta 2] en la zona granate de ""Tamano en grilla"" cargar los campos Lote y Vcto con valores positivos. Esto permitira que en el momento de vender se pueda cargar los valores de lote y vencimiento.",
6361,"Tengo varios calzados con distintos nros. de calce, deseo cargar por calce.","1. Antes que mas nada debe verificar que en este manual los pasos previos establecidos en la Ref. 6359
2. Ingrese en la opciÃ³n {Compras/ Registrar Compras} y haga clic en [Nuevo]. 
3. Cargue los datos de cabecera
4. Una vez que se encuetra en la Grilla de Items, presione el boton [Lote] para cargar los lotes respectivos.
5. En el formulario ""Carga por lote"" podra cargar los distintos lotes una vez cargado completamente presione el boton [Confirmar]",
6362,Â¿ Como cargo medicamentos que tienen vencimientos con sus correspondientes fechas y lotes ?,"1. Antes que mas nada debe verificar que en este manual los pasos previos establecidos en la Ref. 6359
2. Ingrese en la opciÃ³n {Compras/ Registrar Compras} y haga clic en [Nuevo]. 
3. Cargue los datos de cabecera
4. Una vez que se encuetra en la Grilla de Items, cargue el codigo del articulo, cantidad, precio, como tambien el Lote y el vencimiento del producto.
5. Seguidamente confirme su compra en el boton [Guardar].",
6364,"Necesito obtener un listado de articulos por lotes (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Necesito obtener un listado de artículos por lotes"":

Inventario por lotes, lista de artículos por paquete, lista de productos por lote.)","1. Ingrese en la opciÃ³n {Informes/ Informes de ArtÃ­culos}
2. Filtro los datos si desea y haga clic en [Procesar]. 
3. Luego elija el boton [Informe de stock por Lote].",
6365,Deseo modificar la forma que aparece la ventana de Lotes cuando se vende.,"1. Ingrese en la opciÃ³n {Utilidades/ Configuraciones}
2. Haga click sobre la pestaÃ±a [Articulo].
3. Haga click en el boton [Visualizacion de Lotes]
4. Proceda a cambiar a su gusto.",
6374,Quiero que en el momento de vender visualize el precio normal establecido pero que los vendedores puedan bajar hasta lo establecido como precio minimo.,"1. Ingrese en la opciÃ³n {Tablas/ Informe de ArtÃ­cilos}. 
2. Filtre (opcional)
3. Haga clic en [Procesar]. 
5. Luego haga clic en el boton [ConversiÃ³n a Excel].",
6375,Â¿ Como conecto un puerto serial para utilizar con el Winjes para envio de mensaje ?,"1. En el escritorio de Windows(R) se debe hacer click derecho sobre Mi Pc.
2. Elija la opcion propiedades, luego hacer click en la pestaÃ±a de [Opciones Avanzadas]
3. Haga click en el boton [Variables de Entorno], luego click sobre el boton [Nueva] del boton que se encuentra mas arriba
4. Escribir en el campo Nombre de la Variable = set_puecom y en el campo Valor de la Variable = [colocar el valor asignado]
5. Luego presione en Aceptar, nuevamentente haga click Aceptar.",
6398,"Vendimos 1 Televisor de 29 Pulgadas en 24 cuotas de 300 mil. Luego de pagar la tercera cuota, el cliente quiere entregar el Televisor y retirar una Moto pagando 450 mil en 24 cuotas.","Â¿ Como hago para anular las cuotas que falta en el televisor?  

 

1. Definir un Tipo de comprobante de nombre ""Cancelacion de cuenta por Refinanciacion"". 
2. Hacer una cobranza con el comprobante definido por las cuotas restantes.
3. Generar una nueva venta normalmente con las nuevas condiciones. 
Obs: Si no desea generar nueva venta lo puede hacer tambien por la opcion de Mantenimiento de cuenta.",
6465,Estando activo el cobro de Servicio de mozo. Â¿ Como puedo no cobrar una meza excepcionalmente el Servicio de Mozo ?,"El Baris considera cada meza como un cliente. Si se desea hacer que cuando se venda a un cliente x no le cobre servicio de mozo estando activado el servicio de mozo proceda de la sgte. manera:
1. Configure para que aparezca la opcion en el registro de cliente. Ingrese en la opcion {Utilidades/ Configuraciones} 
2. En la pestana [Cliente]  en ""Campos para modificar datos de cliente"" agregar lo sgte:
,cli_cosemo
3. Para poder cargar los clientes debe ingresar en {Tablas/ Registrar Clientes} .",
6467,"Â¿ Como activo cobro de servicio de mozo ? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Tipping, Propina, Servicio al cliente.)","1. Ingrese en la opcion {Utilidades/ Configuraciones} 
2. En la pestana [PD Ventas 2] en el campo ""Porcentaje para Servicio de Mozo"" ingrese el monto en porcentajes que cobrara por meza atendida (Ej. 10%).
3. En la misma pestana [PD Ventas 2] en el campo ""Codigo de Articulo para Servicio de Mozo"", ingrese el codigo del articulo que genera como Servicio de Mozo, para ello defina un Articulo como 'Servicio de Mozo'.",
6521,Necesito imprimir un comprobante de Nota de Credito para entregarle al Cliente,"La nota de credito puede ser impreso desde:
* Entrada de Articulo
* Registrar Nota de credito. 

Ingrese en [Utilidades\ Configuraciones\PestaÃ±a Nota de Credito]  hay una configuracion para el tipo de impresion de Nota de Credito, por encuanto solo existe el Tipo 1 (Ticket)",
6539,"Cuando intento convertir un examen a notas me sale el mensaje: Evaluacion ya convertida, le doy eliminar notas convertidas y vuelvo a intentar convertir las notas, pero me sale el mismo mensaje.","Este caso se soluciona actualizando el campo CÃ³d de Filial de las notas, puesto que este campo es requisito fundamental para eliminar notas convertidas.
 Ej: update notas set nta_codfil=set_codfil, Luego ya se podra eliminar las notas correspondientes para luego volver a convertirlas",
6622,"Ha empezado el ano, quiero que todas mis transacciones sean separados para trabajar solo con los datos a partir de enero.",Procedimiento de Gestion de Historico:,
S/ID,"------ (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""------"":

Punto, guión, diéresis.)","01. Copia de Seguridad
02. Registrar un Inventario (sin ajuste)
03. Revisar stock: Analiza y corrige stock
04. Registrar un Inventario (sin ajuste)
05. Paso a historico de Presupuestos.
06. Paso a historico de Cuentas.
07. Paso a historico de Comisiones.
08. Paso a historico de Salarios.
09. Paso a historico de Devueltos (Entrada)
10. Paso a historico de Reparar (Salida)
11. Paso a historico de Compra
12. Paso a historico de Venta
13. Obtener el ultimo arqueo de caja (solicitar al cajero)
14. Paso a historico de Movimientos.
15. Limpiar base de datos
16. Verificar registros multiusuarios",
6638,"Para que no imprima el ticket en una pc. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Impresión, ticket, desactivar.)","En variables de entorno definir estos parametros:
JSET_IPVEN=NO",
6980,"Deseo redondear la venta a 500 gs. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Redondear, redondeo, arredondar)","1. Ingrese en la opciÃ³n {Utilidades/ Configuraciones}
2. Seleccione la pestaÃ±a [14. Pd Venta]
3. Donde dice Redondeo colocar el valor 500
4. Hacer clic en el Boton [Actualizar]",
6990,Deseo un informe comparativo por mes con egresos e ingresos de rubros.,"1. Ingrese en la opciÃ³n {Procesos/GestiÃ³n de Caja/ Informe de Caja}
2. Coloque el rango de fecha deseado y haga clic en [ Procesar ]. Debe ser maximo rango de 1 ano.
3.  Luego elija el botÃ³n [Informe Comparativo Mensual]",
7105,Deseo cargar los zapatos diferenciados cada uno por su talle dentro del mismo codigo.,"1- Para activar en venta se debe entrar en [Utilidades\ Configuraciones\ PestaÃ±a Venta 2] ""Visualiza boton de carga por lote en venta"".
2- Para activar en compra se debe entrar en [Utilidades\ Configuraciones\ PestaÃ±a Compra] ""Visualiza boton de carga por lote en compra"".",
7181,Al hacer la liquidacion de salario no me aparece los vales del Funcionario.,"Es probable que la definir el funcionario no tenga asignado el ""Codigo de Rubro para Debito"", para solucionar proceda de la sgte. manera:
1. Ingrese en la opciÃ³n {Tablas/Registrar Funcionario}
2. Typee el codigo del Funcionario y presione {Enter}. 
4. Donde dice Codigo de Rubro para Debito, cargue el rubro de vale de caja (Movimiento)con el cual esta relacionado este funcionario.
3. Cuando termine haga clic en [ Guardar ].",
7182,Hay un nuevo funcionario y deseo agregar su rubro de vale.,"Tag: Anticipo, adelanto 

1. Ingrese en la opciÃ³n {Tablas/ Registrar Rubro}

2. Presione sobre el boton [+] que se encuentra en la parte inferior para que el de el sgte. codigo libre. O si desea colocarle usted mismo digite el codigo.

3. Cargue los datos solicitados (Descripcion), Grupo de Rubro, si es ingreso o egreso.

4. Haga clic en [ Guardar ].",
7183,Tengo nuevos gastos que no estan definido en el sistema. Como defino?,"1. Ingrese en la opciÃ³n {Tablas/ Registrar Rubro}
2. Presione sobre el boton [+] que se encuentra en la parte inferior para que el de el sgte. codigo libre. O si desea colocarle usted mismo digite el codigo.
4. Cargue los datos solicitados (Descripcion), Grupo de Rubro, si es ingreso o egreso.
3. Cuando termine de ingresar todas las informaciones haga clic en [ Guardar ].",
7184,Un funcionario me pide un informe del servicio que ya hizo en el mes,"1. Ingrese en la opcion  [Procesos/ Gestion de Servicios/ Informe de Orden de Servicios por Servicio]
2. Coloque el rango de fecha e Identifique el funcionario (en ambas partes) y presione el boton [Procesar].
3. Finalmente, haga clic en el boton [Detallado por Funcionario].",
7187,Para habilitar el uso de lector de codigo de barra tengo que configurar algo?,cc,
7188,Deseo que el Nombre del Cliente solo pueda ser modificado a travez de una contraseÃ±a.,"1. Ingrese en la opcion {Utilidades/ Configuraciones} sobre la pestaÃ±a ""Clientes"" 
2. Presione el boton [SeÃ±a para modificar nombre de Cliente],
3. Coloque una nueva seÃ±a o presione tecla ENTER. (Le solicitara 2 veces)",
7288,Deseo cargar un nuevo inventario de una agrupacion o marca de articulo.,"1. Ingrese en la opciÃ³n {Procesos/ GestiÃ³n de Inventario/ Registrar inventario}
2. Presione el boton [Nuevo], fecha, funcionario, deposito, comprobante, metodo de carga (elija filtrado) y seguidamente [Confirme] su operacion
3. Una vez confirmado le aparecera en la grilla el los articulos y sus correspondientes stock. 
4. En la columna de conteo cargue la cantidad real encontrada en su stock.
5. Una vez cargado todas las cantidades presione el boton [Guardar]
6. Si desea puede imprimir un detalle de los datos guardados presionando sobre el boton [Listado de Inventario]
7. Una vez asegurado que se ha cargado todos los datos correctamente posicionese sobre el inventario que desea ajustar y presione el boton [Ajustar]

Ver:",https://www.youtube.com/watch?v=M-u-KUwF6Oo
